Bias Category,Bias Type,Business as victim,Case Type,Location Type,Open Data Case Number,Primary Offense Type,Report Month/Year,Suspect Age,Suspect Gender,Suspect Race,Victim Age,Victim Gender,Victim Race,Victim Suspect Relationship
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Other/Unknown,26502426510,Simple Assault,February 2024,42,Male,White,69,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Other/Unknown,32702532710,Simple Assault,February 2025,27,Male,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Other/Unknown,32702532710,Simple Assault,February 2025,29,Male,Black,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Park/Playground,13425134861,Aggravated Assault,May 2025,16,Female,Black,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Park/Playground,13425134861,Aggravated Assault,May 2025,33,Male,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Park/Playground,28220282994,Aggravated Assault,September 2020,,,,66,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Park/Playground,32323323042,Simple Assault,December 2023,33,Male,White,19,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,10521105318,Aggravated Assault,April 2021,22,Male,White,39,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,11025110346,Aggravated Assault,April 2025,39,Male,White,38,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,12824128127,Aggravated Assault,May 2024,23,Male,Black,71,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,19824198920,Aggravated Assault,August 2024,64,Male,White,80,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,32124321929,Aggravated Assault,December 2024,37,Female,White,32,Female,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,53302553368,Aggravated Assault,February 2025,36,Male,White,32,Male,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,53302553368,Aggravated Assault,February 2025,36,Male,White,32,Male,White,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,53302553368,Aggravated Assault,February 2025,36,Male,White,34,Male,White,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,32423324377,Driving Under the Influence,December 2023,50,Female,U,30,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,21723217512,Intimidation,August 2023,29,Male,White,38,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,21723217512,Intimidation,August 2023,29,Male,White,46,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,23020242305,Intimidation,January 2024,48,Male,White,45,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,23020242305,Intimidation,January 2024,48,Male,White,46,Female,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,28423284851,Intimidation,October 2023,,,,13,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,28423284851,Intimidation,October 2023,,,,13,Female,White,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,16125161565,Simple Assault,June 2025,,,,38,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,27824278465,Simple Assault,October 2024,53,Male,Black,43,Male,Latinx,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,32423324270,Simple Assault,December 2023,,,,13,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,32523325928,Simple Assault,December 2023,44,Female,White,37,Male,Black,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,27020270683,Vandalism,September 2020,,,,31,Male,White,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,51102451194,Vandalism,March 2024,,,,29,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,88902588998,Vandalism,April 2025,37,Male,White,23,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,88902588998,Vandalism,April 2025,82,Male,White,23,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,90522905751,Vandalism,February 2022,,,,45,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,12223122393,,May 2023,,,,23,Male,White,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,21320213781,,July 2020,,,,40,Female,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,28125281827,,July 2025,,,,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,16725167096,Aggravated Assault,June 2025,36,Male,Latinx,31,Female,Black,VICTIM WAS BOYFRIEND/GIRLFRIEND
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,17724177476,Aggravated Assault,July 2024,60,Male,White,65,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,17823178619,Aggravated Assault,July 2023,39,Male,White,51,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,28623286773,Aggravated Assault,November 2023,63,Male,White,48,Male,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,30424304677,Aggravated Assault,November 2024,50,Male,White,31,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,14623146654,Arson,June 2023,46,Male,White,41,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,14623146654,Arson,June 2023,46,Male,White,55,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,24825248638,Burglary,September 2025,62,Male,White,22,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,24825248638,Burglary,September 2025,62,Male,White,22,Male,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,34702234761,Burglary,February 2022,49,Male,White,36,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,61502461558,Burglary,March 2024,56,Male,Native American,67,Male,Black,VICTIM WAS ACQUAINTANCE
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,61502461558,Burglary,March 2024,56,Male,Native American,67,Male,Black,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,36720367400,Disorderly Conduct,December 2020,47,Male,White,35,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,13602213627,Intimidation,January 2022,50,Male,White,35,Male,Asian,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,13602213627,Intimidation,January 2022,50,Male,White,37,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,38,Male,White,1,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,38,Male,White,1,Male,Black,VICTIM WAS GRANDCHILD
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,38,Male,White,24,Female,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,38,Male,White,24,Female,White,VICTIM WAS CHILD
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,38,Male,White,25,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,38,Male,White,25,Male,Black,VICTIM WAS IN-LAW
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,50,Male,White,1,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,50,Male,White,1,Male,Black,VICTIM WAS GRANDCHILD
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,50,Male,White,24,Female,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,50,Male,White,24,Female,White,VICTIM WAS CHILD
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,50,Male,White,25,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,23725237235,Intimidation,August 2025,50,Male,White,25,Male,Black,VICTIM WAS IN-LAW
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,24525245449,Intimidation,September 2025,44,Male,Black,45,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,30223302433,Intimidation,November 2023,53,Male,White,35,Female,Black,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,32624326915,Intimidation,December 2024,36,Male,White,55,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,34520345501,Intimidation,November 2020,24,Male,White,32,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,35820358621,Intimidation,December 2020,43,Male,White,41,Female,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,38120381709,Intimidation,December 2020,48,Female,White,31,Male,Black,VICTIM WAS ACQUAINTANCE
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,15925159530,Simple Assault,June 2025,72,Male,White,63,Male,Native American,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,16223162372,Simple Assault,June 2023,60,Male,White,65,Male,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,20823208059,Simple Assault,August 2023,70,Male,Asian,80,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,22024220816,Simple Assault,August 2024,69,Female,Black,60,Female,White,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,28124281369,Simple Assault,November 2024,48,Female,White,35,Female,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,28902428945,Simple Assault,February 2024,56,Male,Native American,67,Male,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,25321253230,Vandalism,September 2021,,,,52,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,25321253230,Vandalism,September 2021,,,,54,Female,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,26324263029,Vandalism,October 2024,,,,41,Female,White,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,31921319019,Vandalism,November 2021,,,,32,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Residence/Home,93602593680,Vandalism,April 2025,70,Female,White,43,Female,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,21221212634,Aggravated Assault,August 2021,35,Male,White,66,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,12923129001,All Other Offenses,May 2023,55,Male,White,18,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,72402472460,All Other Offenses,March 2024,44,Male,White,58,Female,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,12421124238,Intimidation,May 2021,,,,17,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,29922299352,Intimidation,November 2022,,,,64,Female,White,
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,25420254849,Simple Assault,August 2020,36,Male,White,22,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,25420254849,Simple Assault,August 2020,36,Male,White,40,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,,BIAS CRIME,Restaurant,93702493756,Simple Assault,April 2024,32,Male,White,46,Male,Black,RELATIONSHIP UNKNOWN
